2026-07-31 00:20:16,938  INFO  Phase 2A — 300 total images | 0 already done | 300 to generate
2026-07-31 10:48:44,525  INFO  [OK] flux | en | MB101 | seed=42 -> saved in 4.0s
2026-07-31 10:48:48,425  INFO  [OK] flux | en | MB102 | seed=42 -> saved in 3.9s
2026-07-31 10:48:52,341  INFO  [OK] flux | en | MB103 | seed=42 -> saved in 3.9s
2026-07-31 10:48:56,325  INFO  [OK] flux | en | MB104 | seed=42 -> saved in 4.0s
2026-07-31 10:49:00,708  INFO  [OK] flux | en | MB105 | seed=42 -> saved in 4.4s
2026-07-31 10:49:04,624  INFO  [OK] flux | en | MB106 | seed=42 -> saved in 3.9s
2026-07-31 10:49:08,724  INFO  [OK] flux | en | MB107 | seed=42 -> saved in 4.1s
2026-07-31 10:49:12,707  INFO  [OK] flux | en | MB108 | seed=42 -> saved in 4.0s
2026-07-31 10:49:16,640  INFO  [OK] flux | en | MB109 | seed=42 -> saved in 3.9s
2026-07-31 10:49:20,590  INFO  [OK] flux | en | MB110 | seed=42 -> saved in 3.9s
2026-07-31 10:49:24,356  INFO  [OK] flux | en | MB111 | seed=42 -> saved in 3.8s
2026-07-31 10:49:28,123  INFO  [OK] flux | en | MB112 | seed=42 -> saved in 3.8s
2026-07-31 10:49:32,090  INFO  [OK] flux | en | MB113 | seed=42 -> saved in 4.0s
2026-07-31 10:49:36,189  INFO  [OK] flux | en | MB114 | seed=42 -> saved in 4.1s
2026-07-31 10:49:40,139  INFO  [OK] flux | en | MB115 | seed=42 -> saved in 3.9s
2026-07-31 10:49:44,056  INFO  [OK] flux | en | MB116 | seed=42 -> saved in 3.9s
2026-07-31 10:49:47,939  INFO  [OK] flux | en | MB117 | seed=42 -> saved in 3.9s
2026-07-31 10:49:51,623  INFO  [OK] flux | en | MB118 | seed=42 -> saved in 3.7s
2026-07-31 10:49:56,328  INFO  [OK] flux | en | MB119 | seed=42 -> saved in 4.7s
2026-07-31 10:50:00,131  INFO  [OK] flux | en | MB120 | seed=42 -> saved in 3.8s
2026-07-31 10:50:04,005  INFO  [OK] flux | en | MB121 | seed=42 -> saved in 3.9s
2026-07-31 10:50:07,802  INFO  [OK] flux | en | MB122 | seed=42 -> saved in 3.8s
2026-07-31 10:50:11,943  INFO  [OK] flux | en | MB123 | seed=42 -> saved in 4.1s
2026-07-31 10:50:16,060  INFO  [OK] flux | en | MB124 | seed=42 -> saved in 4.1s
2026-07-31 10:50:19,944  INFO  [OK] flux | en | MB125 | seed=42 -> saved in 3.9s
2026-07-31 10:50:24,071  INFO  [OK] flux | en | MB126 | seed=42 -> saved in 4.1s
2026-07-31 10:50:28,112  INFO  [OK] flux | en | MB127 | seed=42 -> saved in 4.0s
2026-07-31 10:50:32,120  INFO  [OK] flux | en | MB128 | seed=42 -> saved in 4.0s
2026-07-31 10:50:36,353  INFO  [OK] flux | en | MB129 | seed=42 -> saved in 4.2s
2026-07-31 10:50:40,303  INFO  [OK] flux | en | MB130 | seed=42 -> saved in 3.9s
2026-07-31 10:50:44,469  INFO  [OK] flux | en | MB131 | seed=42 -> saved in 4.2s
2026-07-31 10:50:48,286  INFO  [OK] flux | en | MB132 | seed=42 -> saved in 3.8s
2026-07-31 10:50:52,019  INFO  [OK] flux | en | MB133 | seed=42 -> saved in 3.7s
2026-07-31 10:50:55,718  INFO  [OK] flux | en | MB134 | seed=42 -> saved in 3.7s
2026-07-31 10:51:00,253  INFO  [OK] flux | en | MB135 | seed=42 -> saved in 4.5s
2026-07-31 10:51:04,067  INFO  [OK] flux | en | MB136 | seed=42 -> saved in 3.8s
2026-07-31 10:51:08,336  INFO  [OK] flux | en | MB137 | seed=42 -> saved in 4.3s
2026-07-31 10:51:11,985  INFO  [OK] flux | en | MB138 | seed=42 -> saved in 3.6s
2026-07-31 10:51:16,226  INFO  [OK] flux | en | MB139 | seed=42 -> saved in 4.2s
2026-07-31 10:51:20,168  INFO  [OK] flux | en | MB140 | seed=42 -> saved in 3.9s
2026-07-31 10:51:24,034  INFO  [OK] flux | en | MB141 | seed=42 -> saved in 3.9s
2026-07-31 10:51:27,851  INFO  [OK] flux | en | MB142 | seed=42 -> saved in 3.8s
2026-07-31 10:51:31,684  INFO  [OK] flux | en | MB143 | seed=42 -> saved in 3.8s
2026-07-31 10:51:35,698  INFO  [OK] flux | en | MB144 | seed=42 -> saved in 4.0s
2026-07-31 10:51:39,617  INFO  [OK] flux | en | MB145 | seed=42 -> saved in 3.9s
2026-07-31 10:51:43,609  INFO  [OK] flux | en | MB146 | seed=42 -> saved in 4.0s
2026-07-31 10:51:47,885  INFO  [OK] flux | en | MB147 | seed=42 -> saved in 4.3s
2026-07-31 10:51:51,990  INFO  [OK] flux | en | MB148 | seed=42 -> saved in 4.1s
2026-07-31 10:51:55,749  INFO  [OK] flux | en | MB149 | seed=42 -> saved in 3.8s
2026-07-31 10:51:59,949  INFO  [OK] flux | en | MB150 | seed=42 -> saved in 4.2s
2026-07-31 10:51:59,995  INFO  ============================================================
2026-07-31 10:51:59,996  INFO  Phase 2A complete -- [OK] 300 generated  [FAIL] 11 failed
2026-07-31 10:51:59,996  INFO  Failed images (re-run this script to retry them automatically):
2026-07-31 10:52:00,017  INFO  
model language prompt_id  seed                        error
 flux       en     MB002    42 The read operation timed out
 flux       en     MB003    42 The read operation timed out
 flux       en     MB004    42 The read operation timed out
 flux       en     MB013    42 The read operation timed out
 flux       en     MB014    42 The read operation timed out
 flux       en     MB016    42 The read operation timed out
 flux       en     MB017    42 The read operation timed out
 flux       en     MB013    42 The read operation timed out
 flux       en     MB014    42 The read operation timed out
 flux       en     MB026    42 The read operation timed out
 flux       en     MB028    42 The read operation timed out
2026-07-31 10:52:00,020  INFO  ============================================================
2026-07-31 10:52:00,021  INFO  Images saved to : data\generated_images\phase2a/
2026-07-31 10:52:00,021  INFO  Log saved to    : results\phase2a\generation_log.csv
